"('mid',)","('titleType',)","('primaryTitle',)","('originalTitle',)","('isAdult',)","('startYear',)","('endYear',)","('runtimeMinutes',)"
tt0185481,movie,Neo Tokyo,Meikyû monogatari,0,1987,,50
tt0185584,movie,Peculiarities of the National Fishing,Osobennosti natsionalnoy rybalki,0,1998,,94
tt0185853,movie,Ali Baba and the Forty Thieves,Ali Baba ve Kirk Haramiler,0,1971,,84
tt0185937,movie,The Blair Witch Project,The Blair Witch Project,0,1999,,81
tt0186045,movie,Drowning Mona,Drowning Mona,0,2000,,96
tt0186151,movie,Frequency,Frequency,0,2000,,118
tt0186183,movie,The Guilty,The Guilty,0,2000,,108
tt0186253,movie,Jesus' Son,Jesus' Son,0,1999,,107
tt0186508,movie,Buena Vista Social Club,Buena Vista Social Club,0,1999,,105
tt0186566,movie,Space Cowboys,Space Cowboys,0,2000,,130
tt0186589,movie,Sugar & Spice,Sugar & Spice,0,2001,,81
tt0186725,movie,Zatoichi's Cane Sword,Zatôichi tekka-tabi,0,1967,,93
tt0186730,movie,It All Starts Today,Ça commence aujourd'hui,0,1999,,117
tt0186894,movie,Bounce,Bounce,0,2000,,106
tt0186895,movie,Les Boys III,Les Boys III,0,2001,,124
tt0186975,movie,Down to You,Down to You,0,2000,,91
tt0187078,movie,Gone in 60 Seconds,Gone in Sixty Seconds,0,2000,,118
tt0187115,movie,Kshana Kshanam,Kshana Kshanam,0,1991,,158
tt0187227,movie,Laadla,Laadla,0,1994,,169
tt0187231,movie,Barking at the Stars,Lajanje na zvezde,0,1998,,95
tt0187251,movie,Lovers Lane,Lovers Lane,0,1999,,90
tt0187318,movie,Moondram Pirai,Moondram Pirai,0,1982,,143
tt0187393,movie,The Patriot,The Patriot,0,2000,,165
tt0187457,movie,Nothing About Robert,Rien sur Robert,0,1999,,107
tt0187512,movie,She Gets What She Wants,"Slap Her, She's French!",0,2002,,92
tt0187601,movie,The Escort,Mauvaise passe,0,1999,,100
tt0187696,movie,Anatomy,Anatomie,0,2000,,103
tt0187712,movie,Beefcake,Beefcake,0,1998,,91
tt0187738,movie,Blade II,Blade II,0,2002,,117
tt0187809,movie,The Pear Tree,Derakhte Golabi,0,1998,,95
tt0187819,movie,Doug's 1st Movie,Doug's 1st Movie,0,1999,,77
tt0187859,movie,Genghis Blues,Genghis Blues,0,1999,,88
tt0188027,movie,Late Show,Late Show,0,1999,,111
tt0188030,movie,Butterfly,La lengua de las mariposas,0,1999,,96
tt0188055,movie,Mercy,Mercy,0,2000,,117
tt0188128,movie,Very Annie Mary,Very Annie Mary,0,2001,,104
tt0188404,movie,Dexter the Dragon & Bumble the Bear,Als je begrijpt wat ik bedoel,0,1983,,84
tt0188453,movie,Birthday Girl,Birthday Girl,0,2001,,93
tt0188503,movie,The Quiet Family,Choyonghan kajok,0,1998,,101
tt0188527,movie,Island of Death,Island of Death,0,1976,,108
tt0188568,movie,Rage,Do koske,0,1997,,97
tt0188640,movie,Godzilla 2000: Millennium,Gojira ni-sen mireniamu,0,1999,,99
tt0188653,movie,Journey to the Sun,Günese Yolculuk,0,1999,,104
tt0188674,movie,Human Traffic,Human Traffic,0,1999,,99
tt0188766,movie,King of Comedy,Hei kek ji wong,0,1999,,85
tt0188863,movie,Love Stinks,Love Stinks,0,1999,,94
tt0189142,movie,Marcel Proust's Time Regained,"Le temps retrouvé, d'après l'oeuvre de Marcel Proust",0,1999,,169
tt0189153,movie,Wheels,Tockovi,0,1998,,92
tt0189154,movie,Toplo,Toplo,0,1978,,97
tt0189192,movie,Just Visiting,Just Visiting,0,2001,,88
tt0189219,movie,Spring in a Small Town,Xiao cheng zhi chun,0,1948,,98
tt0189456,movie,Cut,Cut,0,2000,,82
tt0189492,movie,Dushman,Dushman,0,1998,,145
tt0189541,movie,Gabriela,Gabriela,0,2001,,93
tt0189584,movie,The Big Kahuna,The Big Kahuna,0,1999,,90
tt0189592,movie,Hum Aapke Dil Mein Rehte Hain,Hum Aapke Dil Mein Rehte Hain,0,1999,,168
tt0189630,movie,Kadosh,Kadosh,0,1999,,110
tt0189633,movie,Kareeb,Kareeb,0,1998,,145
tt0189744,movie,Miss Julie,Miss Julie,0,1999,,103
tt0189916,movie,Maybe,Peut-être,0,1999,,109
tt0189981,movie,Scarfies,Scarfies,0,1999,,94
tt0189998,movie,Shadow of the Vampire,Shadow of the Vampire,0,2000,,92
tt0190138,movie,The Whole Nine Yards,The Whole Nine Yards,0,2000,,98
tt0190268,movie,Birdcage Inn,Paran daemun,0,1998,,105
tt0190332,movie,"Crouching Tiger, Hidden Dragon",Wo hu cang long,0,2000,,120
tt0190346,movie,The Dancer,The Dancer,0,2000,,89
tt0190374,movie,Dungeons & Dragons,Dungeons & Dragons,0,2000,,107
tt0190419,movie,Ghulam,Ghulam,0,1998,,162
tt0190506,movie,Killer 2,Kiler-ów 2-óch,0,1999,,127
tt0190524,movie,Left Behind: The Movie,Left Behind,0,2000,,100
tt0190590,movie,"O Brother, Where Art Thou?","O Brother, Where Art Thou?",0,2000,,107
tt0190611,movie,Captain Pantoja and the Special Services,Pantaleón y las visitadoras,0,1999,,137
tt0190641,movie,Pokémon: The First Movie - Mewtwo Strikes Back,Gekijô-ban poketto monsutâ - Myûtsû no gyakushû,0,1998,,96
tt0190798,movie,Solas,Solas,0,1999,,101
tt0190861,movie,Vatel,Vatel,0,2000,,103
tt0190865,movie,Vertical Limit,Vertical Limit,0,2000,,124
tt0191037,movie,Circus,Circus,0,2000,,95
tt0191043,movie,The Color of Paradise,Rang-e khoda,0,1999,,90
tt0191074,movie,New Best Friend,New Best Friend,0,2002,,91
tt0191133,movie,The Fighting Temptations,The Fighting Temptations,0,2003,,123
tt0191182,movie,Hitler: A career,Hitler - Eine Karriere,0,1977,,150
tt0191397,movie,The Replacements,The Replacements,0,2000,,118
tt0191636,movie,Widow of St. Pierre,La veuve de Saint-Pierre,0,2000,,112
tt0191664,movie,Zatoichi's Flashing Sword,Zatôichi abare tako,0,1964,,82
tt0191754,movie,28 Days,28 Days,0,2000,,103
tt0191996,movie,Essex Boys,Essex Boys,0,2000,,102
tt0192023,movie,Finder's Fee,Finder's Fee,0,2001,,100
tt0192071,movie,Get Over It,Get Over It,0,2001,,87
tt0192111,movie,Head Over Heels,Head Over Heels,0,2001,,86
tt0192194,movie,Julien Donkey-Boy,Julien Donkey-Boy,0,1999,,94
tt0192213,movie,Raining in the Mountain,Kong shan ling yu,0,1979,,120
tt0192255,movie,The Little Vampire,The Little Vampire,0,2000,,95
tt0192335,movie,Mr. Death,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",0,1999,,91
tt0192377,movie,The Knife,Noz,0,1999,,135
tt0192407,movie,Otto - Der Katastrofenfilm,Otto - Der Katastrofenfilm,0,2000,,92
tt0192455,movie,Picking Up the Pieces,Picking Up the Pieces,0,2000,,95
tt0192614,movie,The Skulls,The Skulls,0,2000,,106
tt0192657,movie,Shiri,Swiri,0,1999,,125
tt0192701,movie,Turbulence 2: Fear of Flying,Turbulence 2: Fear of Flying,0,1999,,101
tt0192718,movie,The Man Who Sleeps,Un homme qui dort,0,1974,,77
tt0192731,movie,Urban Legends: Final Cut,Urban Legends: Final Cut,0,2000,,97
tt0192788,movie,Where the Red Fern Grows,Where the Red Fern Grows,0,2003,,86
tt0192949,movie,Stardom,Stardom,0,2000,,100
tt0193253,movie,Jin-Roh: The Wolf Brigade,Jin-Rô,0,1999,,102
tt0193355,movie,The Night of the Pencils,La noche de los lápices,0,1986,,105
tt0193364,movie,The Order,The Order,0,2001,,89
tt0193560,movie,Texas Rangers,Texas Rangers,0,2001,,90
tt0193741,movie,Badding,Badding,0,2000,,103
tt0193854,movie,A Shot at Glory,A Shot at Glory,0,2000,,114
tt0194104,movie,Leak,Lek,0,2000,,105
tt0194218,movie,Panic,Panic,0,2000,,88
tt0194314,movie,Romance,Romance,0,1999,,84
tt0194368,movie,Chain of Fools,Chain of Fools,0,2000,,98
tt0194378,movie,Silvia Prieto,Silvia Prieto,0,1999,,92
tt0194530,movie,Whatever Happened to Harold Smith?,Whatever Happened to Harold Smith?,0,1999,,95
tt0194722,movie,Bridge of Dragons,Bridge of Dragons,0,1999,,92
tt0194773,movie,Corrupt,Corrupt,0,1999,,69
tt0195002,movie,Kaun?,Kaun?,0,1999,,90
tt0195231,movie,Satya,Satya,0,1998,,170
tt0195234,movie,Saving Grace,Saving Grace,0,2000,,93
tt0195256,movie,The Goddess,Shen nu,0,1934,,85
tt0195274,movie,"Slunce, seno, jahody","Slunce, seno, jahody",0,1984,,83
tt0195685,movie,Erin Brockovich,Erin Brockovich,0,2000,,131
tt0195714,movie,Final Destination,Final Destination,0,2000,,98
tt0195778,movie,Here on Earth,Here on Earth,0,2000,,96
tt0195909,movie,Meeting People Is Easy,Meeting People Is Easy,0,1998,,99
tt0195945,movie,Next Friday,Next Friday,0,2000,,98
tt0196069,movie,Samsara,Samsara,0,2001,,145
tt0196106,movie,MVP: Most Valuable Primate,MVP: Most Valuable Primate,0,2000,,93
tt0196158,movie,Ticker,Ticker,0,2001,,92
tt0196176,movie,All the Moron's Men,Tutti gli uomini del deficiente,0,1999,,109
tt0196216,movie,Small Time Crooks,Small Time Crooks,0,2000,,94
tt0196219,movie,The Wrecking Crew,The Wrecking Crew,0,2000,,80
tt0196223,movie,The Right Temptation,The Right Temptation,0,2000,,95
tt0196229,movie,Zoolander,Zoolander,0,2001,,90
tt0196530,movie,Empire,Empire,0,1964,,485
tt0196614,movie,Hjärta av sten,Hjärta av sten,0,2000,,79
tt0196635,movie,International Khiladi,International Khiladi,0,1999,,175
tt0196708,movie,Lockdown,Lockdown,0,2000,,105
tt0196723,movie,Forever Lulu,Forever Lulu,0,2000,,99
tt0196750,movie,Mia trelli... trelli oikogeneia,Mia trelli... trelli oikogeneia,0,1965,,105
tt0196811,movie,Olga,Olga,0,2004,,141
tt0196857,movie,Play It to the Bone,Play It to the Bone,0,1999,,124
tt0197042,movie,World Gone Mad,Tis kakomoiras,0,1963,,96
tt0197094,movie,What Becomes of the Broken Hearted?,What Becomes of the Broken Hearted?,0,1999,,108
tt0197096,movie,What's Cooking?,What's Cooking?,0,2000,,109
tt0197384,movie,Crime + Punishment in Suburbia,Crime + Punishment in Suburbia,0,2000,,100
tt0197402,movie,Detector,Detektor,0,2000,,104
tt0197521,movie,Godzilla: King of the Monsters!,Godzilla: King of the Monsters!,0,1956,,80
tt0197569,movie,Humanity,L'humanité,0,1999,,141
tt0197750,movie,Paranoid,Paranoid,0,2000,,93
tt0198021,movie,Where the Heart Is,Where the Heart Is,0,2000,,120
tt0198386,movie,The Crew,The Crew,0,2000,,88
tt0198781,movie,"Monsters, Inc.","Monsters, Inc.",0,2001,,92
tt0198837,movie,Zero Tolerance,Noll tolerans,0,1999,,108
tt0199054,movie,Suckers,Suckers,0,1999,,87
tt0199290,movie,3 Strikes,3 Strikes,0,2000,,82
tt0199314,movie,About Adam,About Adam,0,2000,,97
tt0199354,movie,Be There or Be Square,Bu jian bu san,0,1998,,103
tt0199481,movie,Druids,Vercingétorix,0,2001,,120
tt0199626,movie,In the Cut,In the Cut,0,2003,,119
tt0199650,movie,Jill Rips,Jill Rips,0,2000,,94
tt0199683,movie,Kikujiro,Kikujirô no natsu,0,1999,,122
tt0199725,movie,Love & Basketball,Love & Basketball,0,2000,,124
tt0199727,movie,"Love, Honor and Obey","Love, Honour and Obey",0,2000,,103
tt0199753,movie,Red Planet,Red Planet,0,2000,,106
tt0199777,movie,Moloch,Molokh,0,1999,,108
tt0199849,movie,Ninja Terminator,Ninja Terminator,0,1986,,88
tt0199905,movie,Zatoichi's Pilgrimage,Zatôichi umi o wataru,0,1966,,82
tt0199974,movie,The Prophet's Game,The Prophet's Game,0,2000,,106
tt0200027,movie,Riding in Cars with Boys,Riding in Cars with Boys,0,2001,,132
tt0200071,movie,Rosetta,Rosetta,0,1999,,95
tt0200087,movie,Sarfarosh,Sarfarosh,0,1999,,174
tt0200135,movie,Sicily!,Sicilia!,0,1999,,66
tt0200192,movie,Cheeky,Tra(sgre)dire,0,2000,,91
tt0200215,movie,Tifosi,Tifosi,0,1999,,120
tt0200245,movie,Christmas Vacation 2000,Vacanze di Natale 2000,0,1999,,110
tt0200267,movie,The Rifleman of the Voroshilov Regiment,Voroshilovskiy strelok,0,1999,,95
tt0200299,movie,Bad Luck Love,Bad Luck Love,0,2000,,94
tt0200309,movie,The Tale of Zatoichi Continues,Zoku Zatôichi monogatari,0,1962,,72
tt0200427,movie,Diamond Men,Diamond Men,0,2000,,100
tt0200465,movie,The Bank Job,The Bank Job,0,2008,,111
tt0200469,movie,Bats,Bats,0,1999,,91
tt0200472,movie,Beautiful Joe,Beautiful Joe,0,2000,,98
tt0200530,movie,Chuck & Buck,Chuck & Buck,0,2000,,96
tt0200550,movie,Coyote Ugly,Coyote Ugly,0,2000,,100
tt0200637,movie,The Yellow Mercedes,Mercedes mon amour,0,1993,,90
tt0200642,movie,Y'ur Height Only,For Y'ur Height Only,0,1981,,88
tt0200654,movie,On Board,Gemide,0,1998,,102
tt0200669,movie,The Golden Bowl,The Golden Bowl,0,2000,,130
tt0200710,movie,Hitokiri,Hitokiri,0,1969,,140
tt0200720,movie,The House of Mirth,The House of Mirth,0,2000,,135
tt0200768,movie,Sword of the Beast,Kedamono no ken,0,1965,,85
tt0200849,movie,My Best Fiend,Mein liebster Feind - Klaus Kinski,0,1999,,95
tt0201265,movie,In Bed with Santa,Tomten är far till alla barnen,0,1999,,95
tt0201290,movie,The Underground Comedy Movie,The Underground Comedy Movie,0,1999,,88
tt0201368,movie,The Broken Landlord,Zügürt Aga,0,1985,,101
tt0201394,movie,The Shrink Is In,The Shrink Is In,0,2001,,92
tt0201485,movie,The Body,The Body,0,2001,,109
tt0201517,movie,Charisma,Karisuma,0,1999,,104
tt0201538,movie,Les convoyeurs attendent,Les convoyeurs attendent,0,1999,,94
tt0201631,movie,Garage Olimpo,Garage Olimpo,0,1999,,98
tt0201694,movie,Longshot,Longshot,0,2001,,93
tt0201840,movie,The Cup,Phörpa,0,1999,,93
tt0201844,movie,Survival Island,Survival Island,0,2002,,85
tt0201899,movie,A Rumor of Angels,A Rumor of Angels,0,2000,,106
tt0202055,movie,Vanaprastham,Vanaprastham,0,1999,,119
tt0202152,movie,Zatoichi,Zatôichi,0,1989,,116
tt0202154,movie,Zatoichi and the Doomed Man,Zatôichi sakate-giri,0,1965,,88
tt0202314,movie,Deep Core,Deep Core,0,2000,,80
tt0202381,movie,Guest House Paradiso,Guest House Paradiso,0,1999,,89
tt0202402,movie,Whatever It Takes,Whatever It Takes,0,2000,,94
tt0202470,movie,Rock Star,Rock Star,0,2001,,105
tt0202559,movie,A Room for Romeo Brass,A Room for Romeo Brass,0,1999,,90
tt0202604,movie,The Castle of Sand,Suna no utsuwa,0,1974,,143
tt0202623,movie,The Third Wheel,The Third Wheel,0,2002,,91
tt0202641,movie,Two Family House,Two Family House,0,2000,,108
tt0202677,movie,The Way of the Gun,The Way of the Gun,0,2000,,119
tt0203009,movie,Moulin Rouge!,Moulin Rouge!,0,2001,,127
tt0203019,movie,Men of Honor,Men of Honor,0,2000,,129
tt0203119,movie,Sexy Beast,Sexy Beast,0,2000,,89
tt0203166,movie,Together,Tillsammans,0,2000,,106
tt0203230,movie,You Can Count on Me,You Can Count on Me,0,2000,,111
tt0203289,movie,American Desi,American Desi,0,2001,,100
tt0203343,movie,Blood Dolls,Blood Dolls,0,1999,,84
tt0203408,movie,The Omega Code,The Omega Code,0,1999,,100
tt0203427,movie,The Creator,Le créateur,0,1999,,90
tt0203540,movie,Greenfingers,Greenfingers,0,2000,,91
tt0203612,movie,Pitfall,Otoshiana,0,1962,,97
tt0203632,movie,The Princess and the Warrior,Der Krieger und die Kaiserin,0,2000,,135
tt0203672,movie,A Man Called Hero,Jung wa ying hong,0,1999,,116
tt0203755,movie,One Night at McCool's,One Night at McCool's,0,2001,,93
tt0203940,movie,Spiders,Spiders,0,2000,,94
tt0203975,movie,Tart,Tart,0,2001,,94
tt0204055,movie,Wild Mussels,Wilde mossels,0,2000,,115
tt0204058,movie,Winter Soldier,Winter Soldier,0,1972,,96
tt0204137,movie,Animal Factory,Animal Factory,0,2000,,94
tt0204175,movie,Boys and Girls,Boys and Girls,0,2000,,94
tt0204313,movie,Exorcist: The Beginning,Exorcist: The Beginning,0,2004,,114
tt0204350,movie,Poor White Trash,Poor White Trash,0,2000,,85
tt0204526,movie,Dead Mountaineer's Hotel,'Hukkunud Alpinisti' hotell,0,1979,,80
tt0204626,movie,The Watcher,The Watcher,0,2000,,97
tt0204640,movie,Sordid Lives,Sordid Lives,0,2000,,111
tt0204700,movie,Trouble Every Day,Trouble Every Day,0,2001,,101
tt0204709,movie,An Affair of Love,Une liaison pornographique,0,1999,,80
